25,-540
25,-500
25,-460
25,-420
25,-380
25,-340
25,-300
25,-260
25,-620
25,-580
25,-20
25,-60
25,-100
25,-220
25,-180
25,-140
0,-120
0,-160
0,-200
0,-80
0,-40
0,0
0,-560
0,-600
0,-240
0,-280
0,-320
0,-360
0,-400
0,-440
0,-480
0,-520
